crop,location,date,buying_price,selling_price
groundnut,tamilnadu,05-10-2024,1733.29,2039.17
groundnut,tamilnadu,02-11-2024,1779.39,2093.4
groundnut,tamilnadu,30-11-2024,1670.8,1965.65
groundnut,tamilnadu,28-12-2024,1459.08,1716.57
groundnut,tamilnadu,25-01-2025,1519.98,1788.21
groundnut,tamilnadu,22-02-2025,1567.37,1843.97
groundnut,tamilnadu,22-03-2025,1524.11,1793.07
groundnut,tamilnadu,19-04-2025,1566.97,1843.49
groundnut,tamilnadu,17-05-2025,1606.2,1889.65
groundnut,tamilnadu,14-06-2025,1665.44,1959.34
groundnut,tamilnadu,12-07-2025,1670.78,1965.62
groundnut,tamilnadu,09-08-2025,1625.51,1912.37
groundnut,tamilnadu,06-09-2025,1717.49,2020.58
groundnut,tamilnadu,04-10-2025,1756.62,2066.61
groundnut,andhrapradesh,01-01-2022,1501.83,1766.86
groundnut,andhrapradesh,29-01-2022,1508.82,1775.08
groundnut,andhrapradesh,26-02-2022,1460.33,1718.04
groundnut,andhrapradesh,26-03-2022,1436.38,1689.86
groundnut,andhrapradesh,23-04-2022,1453.37,1709.85
groundnut,andhrapradesh,21-05-2022,1457.37,1714.55
groundnut,andhrapradesh,18-06-2022,1495.29,1759.17
groundnut,andhrapradesh,16-07-2022,1566.61,1843.07
groundnut,andhrapradesh,13-08-2022,1626.95,1914.06
groundnut,andhrapradesh,10-09-2022,1560.33,1835.68
groundnut,andhrapradesh,08-10-2022,1649.42,1940.5
groundnut,andhrapradesh,05-11-2022,1612.64,1897.22
groundnut,andhrapradesh,03-12-2022,1735.39,2041.64
groundnut,andhrapradesh,31-12-2022,1475.01,1735.31
groundnut,andhrapradesh,28-01-2023,1449.19,1704.93
groundnut,andhrapradesh,25-02-2023,1445.65,1700.77
groundnut,andhrapradesh,25-03-2023,1492.62,1756.02
groundnut,andhrapradesh,22-04-2023,1552.16,1826.07
groundnut,andhrapradesh,20-05-2023,1492.06,1755.36
groundnut,andhrapradesh,17-06-2023,1494.82,1758.61
groundnut,andhrapradesh,15-07-2023,1568.37,1845.14
groundnut,andhrapradesh,12-08-2023,1544.88,1817.51
groundnut,andhrapradesh,09-09-2023,1645.29,1935.64
groundnut,andhrapradesh,07-10-2023,1679.54,1975.93
groundnut,andhrapradesh,04-11-2023,1719.48,2022.92
groundnut,andhrapradesh,02-12-2023,1614.62,1899.55
groundnut,andhrapradesh,30-12-2023,1486.99,1749.4
groundnut,andhrapradesh,27-01-2024,1414.77,1664.44
groundnut,andhrapradesh,24-02-2024,1507.24,1773.22
groundnut,andhrapradesh,23-03-2024,1541.05,1813.0
groundnut,andhrapradesh,20-04-2024,1543.12,1815.43
groundnut,andhrapradesh,18-05-2024,1531.02,1801.2
groundnut,andhrapradesh,15-06-2024,1499.26,1763.84
groundnut,andhrapradesh,13-07-2024,1643.77,1933.85
groundnut,andhrapradesh,10-08-2024,1599.03,1881.21
groundnut,andhrapradesh,07-09-2024,1624.1,1910.71
groundnut,andhrapradesh,05-10-2024,1576.67,1854.91
groundnut,andhrapradesh,02-11-2024,1578.25,1856.77
groundnut,andhrapradesh,30-11-2024,1580.01,1858.83
groundnut,andhrapradesh,28-12-2024,1511.45,1778.18
groundnut,andhrapradesh,25-01-2025,1521.37,1789.85
groundnut,andhrapradesh,22-02-2025,1465.86,1724.54
groundnut,andhrapradesh,22-03-2025,1512.12,1778.97
groundnut,andhrapradesh,19-04-2025,1450.81,1706.84
groundnut,andhrapradesh,17-05-2025,1461.93,1719.92
groundnut,andhrapradesh,14-06-2025,1534.28,1805.03
groundnut,andhrapradesh,12-07-2025,1536.29,1807.4
groundnut,andhrapradesh,09-08-2025,1605.7,1889.06
groundnut,andhrapradesh,06-09-2025,1559.51,1834.72
groundnut,andhrapradesh,04-10-2025,1593.98,1875.27
groundnut,telangana,01-01-2022,1429.78,1682.09
groundnut,telangana,29-01-2022,1467.0,1725.88
groundnut,telangana,26-02-2022,1435.35,1688.65
groundnut,telangana,26-03-2022,1447.63,1703.09
groundnut,telangana,23-04-2022,1466.73,1725.57
groundnut,telangana,21-05-2022,1494.85,1758.65
groundnut,telangana,18-06-2022,1522.7,1791.41
groundnut,telangana,16-07-2022,1525.11,1794.25
groundnut,telangana,13-08-2022,1499.83,1764.51
groundnut,telangana,10-09-2022,1515.79,1783.28
groundnut,telangana,08-10-2022,1534.59,1805.4
groundnut,telangana,05-11-2022,1664.12,1957.79
groundnut,telangana,03-12-2022,1594.88,1876.33
groundnut,telangana,31-12-2022,1424.38,1675.74
groundnut,telangana,28-01-2023,1505.27,1770.9
groundnut,telangana,25-02-2023,1405.56,1653.6
groundnut,telangana,25-03-2023,1435.12,1688.38
groundnut,telangana,22-04-2023,1566.87,1843.38
groundnut,telangana,20-05-2023,1496.76,1760.89
groundnut,telangana,17-06-2023,1505.24,1770.87
groundnut,telangana,15-07-2023,1490.48,1753.51
groundnut,telangana,12-08-2023,1494.51,1758.25
groundnut,telangana,09-09-2023,1596.95,1878.77
groundnut,telangana,07-10-2023,1664.7,1958.47
groundnut,telangana,04-11-2023,1596.95,1878.76
groundnut,telangana,02-12-2023,1681.8,1978.59
groundnut,telangana,30-12-2023,1408.57,1657.14
groundnut,telangana,27-01-2024,1486.51,1748.83
groundnut,telangana,24-02-2024,1468.23,1727.33
groundnut,telangana,23-03-2024,1462.79,1720.93
groundnut,telangana,20-04-2024,1522.17,1790.79
groundnut,telangana,18-05-2024,1473.46,1733.48
groundnut,telangana,15-06-2024,1517.47,1785.26
groundnut,telangana,13-07-2024,1613.22,1897.91
groundnut,telangana,10-08-2024,1512.86,1779.84
groundnut,telangana,07-09-2024,1627.27,1914.43
groundnut,telangana,05-10-2024,1545.55,1818.3
groundnut,telangana,02-11-2024,1638.43,1927.56
groundnut,telangana,30-11-2024,1709.87,2011.61
groundnut,telangana,28-12-2024,1450.41,1706.37
groundnut,telangana,25-01-2025,1401.42,1648.73
groundnut,telangana,22-02-2025,1493.97,1757.61
groundnut,telangana,22-03-2025,1544.88,1817.5
groundnut,telangana,19-04-2025,1435.89,1689.28
groundnut,telangana,17-05-2025,1524.53,1793.56
groundnut,telangana,14-06-2025,1511.16,1777.83
groundnut,telangana,12-07-2025,1588.09,1868.34
groundnut,telangana,09-08-2025,1647.83,1938.62
groundnut,telangana,06-09-2025,1541.38,1813.39
groundnut,telangana,04-10-2025,1642.01,1931.78
groundnut,kerala,01-01-2022,1152.9,1356.35
groundnut,kerala,29-01-2022,1210.48,1424.1
groundnut,kerala,26-02-2022,1189.07,1398.91
groundnut,kerala,26-03-2022,1280.62,1506.61
groundnut,kerala,23-04-2022,1293.06,1521.25
groundnut,kerala,21-05-2022,1315.17,1547.26
groundnut,kerala,18-06-2022,1339.35,1575.7
groundnut,kerala,16-07-2022,1344.51,1581.78
groundnut,kerala,13-08-2022,1301.54,1531.22
groundnut,kerala,10-09-2022,1351.87,1590.43
groundnut,kerala,08-10-2022,1392.92,1638.73
groundnut,kerala,05-11-2022,1294.31,1522.72
groundnut,kerala,03-12-2022,1356.56,1595.95
groundnut,kerala,31-12-2022,1240.87,1459.85
groundnut,kerala,28-01-2023,1204.88,1417.5
groundnut,kerala,25-02-2023,1160.95,1365.82
groundnut,kerala,25-03-2023,1246.32,1466.26
groundnut,kerala,22-04-2023,1273.49,1498.22
groundnut,kerala,20-05-2023,1216.87,1431.61
groundnut,kerala,17-06-2023,1220.48,1435.86
groundnut,kerala,15-07-2023,1302.0,1531.76
groundnut,kerala,12-08-2023,1346.79,1584.46
groundnut,kerala,09-09-2023,1348.75,1586.77
groundnut,kerala,07-10-2023,1370.16,1611.95
groundnut,kerala,04-11-2023,1338.93,1575.21
groundnut,kerala,02-12-2023,1392.89,1638.69
groundnut,kerala,30-12-2023,1233.61,1451.31
groundnut,kerala,27-01-2024,1261.2,1483.76
groundnut,kerala,24-02-2024,1178.47,1386.43
groundnut,kerala,23-03-2024,1265.02,1488.26
groundnut,kerala,20-04-2024,1234.45,1452.3
groundnut,kerala,18-05-2024,1299.06,1528.31
groundnut,kerala,15-06-2024,1265.92,1489.32
groundnut,kerala,13-07-2024,1263.88,1486.92
groundnut,kerala,10-08-2024,1266.94,1490.52
groundnut,kerala,07-09-2024,1278.13,1503.68
groundnut,kerala,05-10-2024,1300.19,1529.64
groundnut,kerala,02-11-2024,1379.41,1622.83
groundnut,kerala,30-11-2024,1419.48,1669.98
groundnut,kerala,28-12-2024,1224.14,1440.17
groundnut,kerala,25-01-2025,1199.04,1410.63
groundnut,kerala,22-02-2025,1244.58,1464.21
groundnut,kerala,22-03-2025,1237.17,1455.5
groundnut,kerala,19-04-2025,1224.37,1440.43
groundnut,kerala,17-05-2025,1228.42,1445.2
groundnut,kerala,14-06-2025,1305.23,1535.56
groundnut,kerala,12-07-2025,1300.19,1529.63
groundnut,kerala,09-08-2025,1265.25,1488.53
groundnut,kerala,06-09-2025,1263.0,1485.88
groundnut,kerala,04-10-2025,1302.93,1532.86
groundnut,maharashtra,01-01-2022,1145.21,1347.31
groundnut,maharashtra,29-01-2022,1247.88,1468.1
groundnut,maharashtra,26-02-2022,1268.57,1492.43
groundnut,maharashtra,26-03-2022,1203.13,1415.45
groundnut,maharashtra,23-04-2022,1282.42,1508.73
groundnut,maharashtra,21-05-2022,1278.97,1504.67
groundnut,maharashtra,18-06-2022,1243.8,1463.29
groundnut,maharashtra,16-07-2022,1332.37,1567.49
groundnut,maharashtra,13-08-2022,1309.94,1541.11
groundnut,maharashtra,10-09-2022,1254.4,1475.77
groundnut,maharashtra,08-10-2022,1314.68,1546.68
groundnut,maharashtra,05-11-2022,1364.05,1604.76
groundnut,maharashtra,03-12-2022,1346.79,1584.46
groundnut,maharashtra,31-12-2022,1137.51,1338.25
groundnut,maharashtra,28-01-2023,1226.47,1442.91
groundnut,maharashtra,25-02-2023,1222.59,1438.34
groundnut,maharashtra,25-03-2023,1258.74,1480.87
groundnut,maharashtra,22-04-2023,1234.78,1452.68
groundnut,maharashtra,20-05-2023,1275.07,1500.08
groundnut,maharashtra,17-06-2023,1253.44,1474.64
groundnut,maharashtra,15-07-2023,1233.49,1451.16
groundnut,maharashtra,12-08-2023,1346.67,1584.32
groundnut,maharashtra,09-09-2023,1363.0,1603.53
groundnut,maharashtra,07-10-2023,1297.57,1526.55
groundnut,maharashtra,04-11-2023,1412.65,1661.94
groundnut,maharashtra,02-12-2023,1320.54,1553.58
groundnut,maharashtra,30-12-2023,1242.95,1462.3
groundnut,maharashtra,27-01-2024,1206.28,1419.15
groundnut,maharashtra,24-02-2024,1274.84,1499.81
groundnut,maharashtra,23-03-2024,1265.65,1489.0
groundnut,maharashtra,20-04-2024,1281.16,1507.25
groundnut,maharashtra,18-05-2024,1211.38,1425.15
groundnut,maharashtra,15-06-2024,1307.17,1537.85
groundnut,maharashtra,13-07-2024,1275.39,1500.46
groundnut,maharashtra,10-08-2024,1325.51,1559.42
groundnut,maharashtra,07-09-2024,1369.09,1610.69
groundnut,maharashtra,05-10-2024,1352.97,1591.73
groundnut,maharashtra,02-11-2024,1356.72,1596.14
groundnut,maharashtra,30-11-2024,1407.89,1656.34
groundnut,maharashtra,28-12-2024,1153.82,1357.43
groundnut,maharashtra,25-01-2025,1173.99,1381.17
groundnut,maharashtra,22-02-2025,1226.52,1442.97
groundnut,maharashtra,22-03-2025,1269.29,1493.28
groundnut,maharashtra,19-04-2025,1277.72,1503.2
groundnut,maharashtra,17-05-2025,1217.58,1432.45
groundnut,maharashtra,14-06-2025,1241.59,1460.69
groundnut,maharashtra,12-07-2025,1319.83,1552.74
groundnut,maharashtra,09-08-2025,1288.28,1515.62
groundnut,maharashtra,06-09-2025,1373.33,1615.68
groundnut,maharashtra,04-10-2025,1280.8,1506.82
groundnut,gujarat,01-01-2022,1225.25,1441.47
groundnut,gujarat,29-01-2022,1327.29,1561.52
groundnut,gujarat,26-02-2022,1256.31,1478.01
groundnut,gujarat,26-03-2022,1311.19,1542.58
groundnut,gujarat,23-04-2022,1358.7,1598.47
groundnut,gujarat,21-05-2022,1363.83,1604.51
groundnut,gujarat,18-06-2022,1294.65,1523.12
groundnut,gujarat,16-07-2022,1329.2,1563.76
groundnut,gujarat,13-08-2022,1346.5,1584.12
groundnut,gujarat,10-09-2022,1392.23,1637.92
groundnut,gujarat,08-10-2022,1438.24,1692.05
groundnut,gujarat,05-11-2022,1376.74,1619.7
groundnut,gujarat,03-12-2022,1392.22,1637.91
groundnut,gujarat,31-12-2022,1232.87,1450.43
groundnut,gujarat,28-01-2023,1333.28,1568.57
groundnut,gujarat,25-02-2023,1357.65,1597.23
groundnut,gujarat,25-03-2023,1259.97,1482.32
groundnut,gujarat,22-04-2023,1331.77,1566.79
groundnut,gujarat,20-05-2023,1374.48,1617.03
groundnut,gujarat,17-06-2023,1401.66,1649.01
groundnut,gujarat,15-07-2023,1389.77,1635.02
groundnut,gujarat,12-08-2023,1374.35,1616.88
groundnut,gujarat,09-09-2023,1339.68,1576.1
groundnut,gujarat,07-10-2023,1469.37,1728.67
groundnut,gujarat,04-11-2023,1476.59,1737.16
groundnut,gujarat,02-12-2023,1475.48,1735.86
groundnut,gujarat,30-12-2023,1207.37,1420.44
groundnut,gujarat,27-01-2024,1248.64,1468.99
groundnut,gujarat,24-02-2024,1242.67,1461.96
groundnut,gujarat,23-03-2024,1265.54,1488.87
groundnut,gujarat,20-04-2024,1345.13,1582.51
groundnut,gujarat,18-05-2024,1278.61,1504.25
groundnut,gujarat,15-06-2024,1423.2,1674.35
groundnut,gujarat,13-07-2024,1438.51,1692.36
groundnut,gujarat,10-08-2024,1336.57,1572.44
groundnut,gujarat,07-09-2024,1440.35,1694.53
groundnut,gujarat,05-10-2024,1399.91,1646.95
groundnut,gujarat,02-11-2024,1468.53,1727.68
groundnut,gujarat,30-11-2024,1411.17,1660.2
groundnut,gujarat,28-12-2024,1262.62,1485.43
groundnut,gujarat,25-01-2025,1288.92,1516.38
groundnut,gujarat,22-02-2025,1289.44,1516.99
groundnut,gujarat,22-03-2025,1268.23,1492.03
groundnut,gujarat,19-04-2025,1305.87,1536.32
groundnut,gujarat,17-05-2025,1297.57,1526.55
groundnut,gujarat,14-06-2025,1299.39,1528.69
groundnut,gujarat,12-07-2025,1401.97,1649.38
groundnut,gujarat,09-08-2025,1409.08,1657.74
groundnut,gujarat,06-09-2025,1354.08,1593.04
groundnut,gujarat,04-10-2025,1469.14,1728.4
groundnut,rajasthan,01-01-2022,1197.09,1408.34
groundnut,rajasthan,29-01-2022,1238.6,1457.18
groundnut,rajasthan,26-02-2022,1294.56,1523.01
groundnut,rajasthan,26-03-2022,1222.26,1437.95
groundnut,rajasthan,23-04-2022,1335.77,1571.5
groundnut,rajasthan,21-05-2022,1236.35,1454.53
groundnut,rajasthan,18-06-2022,1303.82,1533.9
groundnut,rajasthan,16-07-2022,1281.77,1507.97
groundnut,rajasthan,13-08-2022,1364.75,1605.59
groundnut,rajasthan,10-09-2022,1321.85,1555.12
groundnut,rajasthan,08-10-2022,1426.44,1678.17
groundnut,rajasthan,05-11-2022,1373.58,1615.98
groundnut,rajasthan,03-12-2022,1458.81,1716.25
groundnut,rajasthan,31-12-2022,1261.37,1483.97
groundnut,rajasthan,28-01-2023,1189.22,1399.08
groundnut,rajasthan,25-02-2023,1211.03,1424.74
groundnut,rajasthan,25-03-2023,1218.24,1433.22
groundnut,rajasthan,22-04-2023,1231.8,1449.18
groundnut,rajasthan,20-05-2023,1357.31,1596.84
groundnut,rajasthan,17-06-2023,1294.64,1523.11
groundnut,rajasthan,15-07-2023,1343.99,1581.17
groundnut,rajasthan,12-08-2023,1292.58,1520.68
groundnut,rajasthan,09-09-2023,1416.64,1666.64
groundnut,rajasthan,07-10-2023,1432.06,1684.78
groundnut,rajasthan,04-11-2023,1444.57,1699.49
groundnut,rajasthan,02-12-2023,1419.52,1670.02
groundnut,rajasthan,30-12-2023,1182.59,1391.28
groundnut,rajasthan,27-01-2024,1240.94,1459.93
groundnut,rajasthan,24-02-2024,1264.89,1488.11
groundnut,rajasthan,23-03-2024,1290.4,1518.12
groundnut,rajasthan,20-04-2024,1238.02,1456.5
groundnut,rajasthan,18-05-2024,1319.85,1552.77
groundnut,rajasthan,15-06-2024,1287.33,1514.5
groundnut,rajasthan,13-07-2024,1370.82,1612.73
groundnut,rajasthan,10-08-2024,1323.49,1557.05
groundnut,rajasthan,07-09-2024,1305.28,1535.62
groundnut,rajasthan,05-10-2024,1431.56,1684.19
groundnut,rajasthan,02-11-2024,1412.07,1661.26
groundnut,rajasthan,30-11-2024,1465.65,1724.3
groundnut,rajasthan,28-12-2024,1259.9,1482.23
groundnut,rajasthan,25-01-2025,1263.31,1486.25
groundnut,rajasthan,22-02-2025,1199.36,1411.01
groundnut,rajasthan,22-03-2025,1204.55,1417.12
groundnut,rajasthan,19-04-2025,1338.46,1574.66
groundnut,rajasthan,17-05-2025,1252.53,1473.57
groundnut,rajasthan,14-06-2025,1333.85,1569.24
groundnut,rajasthan,12-07-2025,1304.74,1534.99
groundnut,rajasthan,09-08-2025,1329.17,1563.73
groundnut,rajasthan,06-09-2025,1389.2,1634.35
groundnut,rajasthan,04-10-2025,1413.6,1663.06
groundnut,punjab,01-01-2022,1366.16,1607.25
groundnut,punjab,29-01-2022,1457.02,1714.14
groundnut,punjab,26-02-2022,1530.84,1800.99
groundnut,punjab,26-03-2022,1448.57,1704.2
groundnut,punjab,23-04-2022,1437.8,1691.53
groundnut,punjab,21-05-2022,1592.07,1873.02
groundnut,punjab,18-06-2022,1486.0,1748.23
groundnut,punjab,16-07-2022,1534.79,1805.63
groundnut,punjab,13-08-2022,1542.07,1814.2
groundnut,punjab,10-09-2022,1576.16,1854.31
groundnut,punjab,08-10-2022,1637.14,1926.05
groundnut,punjab,05-11-2022,1609.91,1894.01
groundnut,punjab,03-12-2022,1689.88,1988.1
groundnut,punjab,31-12-2022,1404.17,1651.97
groundnut,punjab,28-01-2023,1489.45,1752.29
groundnut,punjab,25-02-2023,1486.11,1748.36
groundnut,punjab,25-03-2023,1443.75,1698.53
groundnut,punjab,22-04-2023,1487.01,1749.42
groundnut,punjab,20-05-2023,1516.57,1784.2
groundnut,punjab,17-06-2023,1540.0,1811.77
groundnut,punjab,15-07-2023,1557.68,1832.56
groundnut,punjab,12-08-2023,1620.92,1906.97
groundnut,punjab,09-09-2023,1569.94,1846.99
groundnut,punjab,07-10-2023,1619.08,1904.8
groundnut,punjab,04-11-2023,1611.19,1895.52
groundnut,punjab,02-12-2023,1654.48,1946.45
groundnut,punjab,30-12-2023,1455.58,1712.45
groundnut,punjab,27-01-2024,1481.66,1743.13
groundnut,punjab,24-02-2024,1493.3,1756.82
groundnut,punjab,23-03-2024,1442.16,1696.66
groundnut,punjab,20-04-2024,1424.67,1676.08
groundnut,punjab,18-05-2024,1591.94,1872.87
groundnut,punjab,15-06-2024,1460.72,1718.49
groundnut,punjab,13-07-2024,1561.7,1837.29
groundnut,punjab,10-08-2024,1642.32,1932.14
groundnut,punjab,07-09-2024,1655.11,1947.19
groundnut,punjab,05-10-2024,1535.34,1806.28
groundnut,punjab,02-11-2024,1599.42,1881.67
groundnut,punjab,30-11-2024,1698.95,1998.77
groundnut,punjab,28-12-2024,1480.33,1741.56
groundnut,punjab,25-01-2025,1491.89,1755.16
groundnut,punjab,22-02-2025,1433.52,1686.5
groundnut,punjab,22-03-2025,1428.67,1680.79
groundnut,punjab,19-04-2025,1552.17,1826.08
groundnut,punjab,17-05-2025,1588.59,1868.93
groundnut,punjab,14-06-2025,1598.2,1880.24
groundnut,punjab,12-07-2025,1512.66,1779.6
groundnut,punjab,09-08-2025,1621.94,1908.16
groundnut,punjab,06-09-2025,1517.72,1785.55
groundnut,punjab,04-10-2025,1547.9,1821.06
groundnut,haryana,01-01-2022,1727.74,2032.64
groundnut,haryana,29-01-2022,1693.33,1992.15
groundnut,haryana,26-02-2022,1653.25,1945.0
groundnut,haryana,26-03-2022,1838.24,2162.64
groundnut,haryana,23-04-2022,1754.88,2064.57
groundnut,haryana,21-05-2022,1835.05,2158.88
groundnut,haryana,18-06-2022,1849.56,2175.95
groundnut,haryana,16-07-2022,1762.59,2073.63
groundnut,haryana,13-08-2022,1925.02,2264.73
groundnut,haryana,10-09-2022,1953.07,2297.73
groundnut,haryana,08-10-2022,1814.95,2135.24
groundnut,haryana,05-11-2022,1899.6,2234.82
groundnut,haryana,03-12-2022,1864.7,2193.77
groundnut,haryana,31-12-2022,1621.6,1907.76
groundnut,haryana,28-01-2023,1726.19,2030.81
groundnut,haryana,25-02-2023,1789.9,2105.76
groundnut,haryana,25-03-2023,1695.04,1994.17
groundnut,haryana,22-04-2023,1721.24,2024.99
groundnut,haryana,20-05-2023,1842.63,2167.8
groundnut,haryana,17-06-2023,1865.1,2194.23
groundnut,haryana,15-07-2023,1877.62,2208.96
groundnut,haryana,12-08-2023,1824.85,2146.88
groundnut,haryana,09-09-2023,1866.63,2196.04
groundnut,haryana,07-10-2023,1873.44,2204.05
groundnut,haryana,04-11-2023,1979.73,2329.09
groundnut,haryana,02-12-2023,1984.67,2334.91
groundnut,haryana,30-12-2023,1657.11,1949.54
groundnut,haryana,27-01-2024,1655.34,1947.46
groundnut,haryana,24-02-2024,1801.6,2119.53
groundnut,haryana,23-03-2024,1674.39,1969.87
groundnut,haryana,20-04-2024,1822.34,2143.93
groundnut,haryana,18-05-2024,1799.41,2116.95
groundnut,haryana,15-06-2024,1730.91,2036.37
groundnut,haryana,13-07-2024,1902.31,2238.01
groundnut,haryana,10-08-2024,1895.68,2230.21
groundnut,haryana,07-09-2024,1954.11,2298.95
groundnut,haryana,05-10-2024,1914.74,2252.63
groundnut,haryana,02-11-2024,1988.99,2339.99
groundnut,haryana,30-11-2024,2028.26,2386.19
groundnut,haryana,28-12-2024,1693.53,1992.39
groundnut,haryana,25-01-2025,1750.22,2059.08
groundnut,haryana,22-02-2025,1722.21,2026.13
groundnut,haryana,22-03-2025,1696.29,1995.63
groundnut,haryana,19-04-2025,1861.81,2190.36
groundnut,haryana,17-05-2025,1802.69,2120.81
groundnut,haryana,14-06-2025,1906.92,2243.43
groundnut,haryana,12-07-2025,1772.05,2084.76
groundnut,haryana,09-08-2025,1808.53,2127.68
groundnut,haryana,06-09-2025,1905.72,2242.02
groundnut,haryana,04-10-2025,1850.89,2177.52
groundnut,uttarpradesh,01-01-2022,1297.44,1526.4
groundnut,uttarpradesh,29-01-2022,1289.69,1517.28
groundnut,uttarpradesh,26-02-2022,1342.23,1579.1
groundnut,uttarpradesh,26-03-2022,1355.27,1594.43
groundnut,uttarpradesh,23-04-2022,1325.28,1559.15
groundnut,uttarpradesh,21-05-2022,1320.13,1553.1
groundnut,uttarpradesh,18-06-2022,1380.37,1623.97
groundnut,uttarpradesh,16-07-2022,1421.92,1672.85
groundnut,uttarpradesh,13-08-2022,1345.97,1583.5
groundnut,uttarpradesh,10-09-2022,1451.18,1707.27
groundnut,uttarpradesh,08-10-2022,1445.14,1700.16
groundnut,uttarpradesh,05-11-2022,1396.08,1642.45
groundnut,uttarpradesh,03-12-2022,1398.83,1645.68
groundnut,uttarpradesh,31-12-2022,1212.83,1426.86
groundnut,uttarpradesh,28-01-2023,1295.32,1523.9
groundnut,uttarpradesh,25-02-2023,1342.86,1579.84
groundnut,uttarpradesh,25-03-2023,1251.68,1472.56
groundnut,uttarpradesh,22-04-2023,1300.52,1530.02
groundnut,uttarpradesh,20-05-2023,1350.86,1589.25
groundnut,uttarpradesh,17-06-2023,1301.9,1531.65
groundnut,uttarpradesh,15-07-2023,1390.23,1635.57
groundnut,uttarpradesh,12-08-2023,1428.38,1680.45
groundnut,uttarpradesh,09-09-2023,1381.56,1625.37
groundnut,uttarpradesh,07-10-2023,1431.61,1684.25
groundnut,uttarpradesh,04-11-2023,1459.97,1717.61
groundnut,uttarpradesh,02-12-2023,1387.76,1632.66
groundnut,uttarpradesh,30-12-2023,1237.06,1455.37
groundnut,uttarpradesh,27-01-2024,1343.2,1580.23
groundnut,uttarpradesh,24-02-2024,1306.29,1536.81
groundnut,uttarpradesh,23-03-2024,1322.05,1555.35
groundnut,uttarpradesh,20-04-2024,1368.06,1609.48
groundnut,uttarpradesh,18-05-2024,1284.15,1510.77
groundnut,uttarpradesh,15-06-2024,1335.83,1571.56
groundnut,uttarpradesh,13-07-2024,1437.93,1691.68
groundnut,uttarpradesh,10-08-2024,1324.21,1557.89
groundnut,uttarpradesh,07-09-2024,1388.26,1633.25
groundnut,uttarpradesh,05-10-2024,1393.26,1639.13
groundnut,uttarpradesh,02-11-2024,1425.37,1676.91
groundnut,uttarpradesh,30-11-2024,1411.42,1660.49
groundnut,uttarpradesh,28-12-2024,1298.18,1527.27
groundnut,uttarpradesh,25-01-2025,1311.02,1542.38
groundnut,uttarpradesh,22-02-2025,1359.38,1599.27
groundnut,uttarpradesh,22-03-2025,1340.3,1576.82
groundnut,uttarpradesh,19-04-2025,1275.94,1501.11
groundnut,uttarpradesh,17-05-2025,1332.8,1568.0
groundnut,uttarpradesh,14-06-2025,1393.93,1639.92
groundnut,uttarpradesh,12-07-2025,1321.93,1555.21
groundnut,uttarpradesh,09-08-2025,1435.48,1688.8
groundnut,uttarpradesh,06-09-2025,1359.18,1599.04
groundnut,uttarpradesh,04-10-2025,1436.66,1690.19
groundnut,madhyapradesh,01-01-2022,1387.0,1631.76
groundnut,madhyapradesh,29-01-2022,1441.29,1695.63
groundnut,madhyapradesh,26-02-2022,1379.85,1623.35
groundnut,madhyapradesh,26-03-2022,1376.87,1619.85
groundnut,madhyapradesh,23-04-2022,1438.4,1692.24
groundnut,madhyapradesh,21-05-2022,1517.16,1784.9
groundnut,madhyapradesh,18-06-2022,1417.93,1668.15
groundnut,madhyapradesh,16-07-2022,1527.86,1797.48
groundnut,madhyapradesh,13-08-2022,1570.49,1847.63
groundnut,madhyapradesh,10-09-2022,1576.53,1854.74
groundnut,madhyapradesh,08-10-2022,1570.5,1847.65
groundnut,madhyapradesh,05-11-2022,1605.85,1889.23
groundnut,madhyapradesh,03-12-2022,1527.37,1796.91
groundnut,madhyapradesh,31-12-2022,1438.88,1692.8
groundnut,madhyapradesh,28-01-2023,1394.54,1640.64
groundnut,madhyapradesh,25-02-2023,1441.67,1696.08
groundnut,madhyapradesh,25-03-2023,1448.18,1703.74
groundnut,madhyapradesh,22-04-2023,1505.84,1771.58
groundnut,madhyapradesh,20-05-2023,1437.72,1691.43
groundnut,madhyapradesh,17-06-2023,1520.22,1788.49
groundnut,madhyapradesh,15-07-2023,1471.12,1730.73
groundnut,madhyapradesh,12-08-2023,1491.22,1754.38
groundnut,madhyapradesh,09-09-2023,1583.94,1863.46
groundnut,madhyapradesh,07-10-2023,1535.97,1807.02
groundnut,madhyapradesh,04-11-2023,1624.9,1911.65
groundnut,madhyapradesh,02-12-2023,1624.31,1910.95
groundnut,madhyapradesh,30-12-2023,1359.67,1599.61
groundnut,madhyapradesh,27-01-2024,1351.74,1590.28
groundnut,madhyapradesh,24-02-2024,1424.98,1676.45
groundnut,madhyapradesh,23-03-2024,1365.95,1607.0
groundnut,madhyapradesh,20-04-2024,1393.55,1639.47
groundnut,madhyapradesh,18-05-2024,1479.55,1740.65
groundnut,madhyapradesh,15-06-2024,1477.67,1738.44
groundnut,madhyapradesh,13-07-2024,1540.75,1812.65
groundnut,madhyapradesh,10-08-2024,1458.3,1715.65
groundnut,madhyapradesh,07-09-2024,1586.16,1866.07
groundnut,madhyapradesh,05-10-2024,1553.94,1828.17
groundnut,madhyapradesh,02-11-2024,1637.14,1926.05
groundnut,madhyapradesh,30-11-2024,1625.45,1912.3
groundnut,madhyapradesh,28-12-2024,1318.35,1551.0
